col_1,col_2,col_3,nom_commune,longitude,latitude
saint-lambert-la-potherie,SAINT-LAMBERT-LA-POTHERIE,saint lambert la potherie,Saint-Lambert-la-Potherie,-0.683333,47.4833
savennieres,SAVENNIERES,savennieres,Savennières,-0.65,47.3833
cornuaille,LA CORNUAILLE,la cornuaille,La Cornuaille,-0.983333,47.5167
morannes,MORANNES,morannes,Morannes,-0.416667,47.75
mire,MIRE,mire,Miré,-0.483333,47.7667
saint-aubin-de-luigne,SAINT-AUBIN-DE-LUIGNE,saint aubin de luigne,Saint-Aubin-de-Luigné,-0.666667,47.3333
contigne,CONTIGNE,contigne,Contigné,-0.516667,47.7333
etriche,ETRICHE,etriche,Étriché,-0.433333,47.65
daumeray,DAUMERAY,daumeray,Daumeray,-0.366667,47.7
aubigne-sur-layon,AUBIGNE-SUR-LAYON,aubigne sur layon,Aubigné-sur-Layon,-0.461111,47.212
montreuil-sur-maine,MONTREUIL-SUR-MAINE,montreuil sur maine,Montreuil-sur-Maine,-0.7,47.65
neuvy-en-mauges,NEUVY-EN-MAUGES,neuvy en mauges,Neuvy-en-Mauges,-0.833333,47.2667
trelaze,TRELAZE,trelaze,Trélazé,-0.466667,47.45
maze,MAZE,maze,Mazé,-0.266667,47.45
bourgneuf-en-mauges,BOURGNEUF-EN-MAUGES,bourgneuf en mauges,Bourgneuf-en-Mauges,-0.833333,47.3167
fief-sauvin,LE FIEF-SAUVIN,le fief sauvin,Le Fief-Sauvin,-1.03333,47.2167
salle-de-vihiers,LA SALLE-DE-VIHIERS,la salle de vihiers,La Salle-de-Vihiers,-0.633333,47.15
cerqueux-49,LES CERQUEUX,les cerqueux,Cerqueux,-0.640556,47.0003
plaine-49,LA PLAINE,la plaine,La Plaine,-0.616667,47.0667
vieil-bauge,LE VIEIL-BAUGE,le vieil bauge,Le Vieil-Baugé,-0.116667,47.5333
roussay,ROUSSAY,roussay,Roussay,-1.06667,47.0833
cizay-la-madeleine,CIZAY-LA-MADELEINE,cizay la madeleine,Cizay-la-Madeleine,-0.183333,47.1833
saint-barthelemy-d-anjou,SAINT-BARTHELEMY-D'ANJOU,saint barthelemy d anjou,Saint-Barthélemy-d'Anjou,-0.5,47.4667
boce,BOCE,boce,Bocé,-0.083333,47.5
montjean-sur-loire,MONTJEAN-SUR-LOIRE,montjean sur loire,Montjean-sur-Loire,-0.866667,47.3833
lue-en-baugeois,LUE-EN-BAUGEOIS,lue en baugeois,Lué-en-Baugeois,-0.283333,47.5167
cherre-49,CHERRE,cherre,Cherré,-0.566667,47.7167
behuard,BEHUARD,behuard,Béhuard,-0.65,47.3833
montpollin,MONTPOLLIN,montpollin,Montpollin,-0.1,47.5833
alleuds-49,LES ALLEUDS,les alleuds,Alleuds,-0.4,47.3167
broc-49,BROC,broc,Broc,0.166667,47.5833
angrie,ANGRIE,angrie,Angrie,-0.966667,47.5667
blaison-gohier,BLAISON-GOHIER,blaison gohier,Blaison-Gohier,-0.371389,47.3998
sainte-gemmes-sur-loire,SAINTE-GEMMES-SUR-LOIRE,sainte gemmes sur loire,Sainte-Gemmes-sur-Loire,-0.5575,47.4256
marce,MARCE,marce,Marcé,-0.316667,47.5833
concourson-sur-layon,CONCOURSON-SUR-LAYON,concourson sur layon,Concourson-sur-Layon,-0.333333,47.1833
montguillon,MONTGUILLON,montguillon,Montguillon,-0.733333,47.7333
thoureil,LE THOUREIL,le thoureil,Le Thoureil,-0.266667,47.3667
auverse,AUVERSE,auverse,Auverse,0.05,47.5167
soulaire-et-bourg,SOULAIRE-ET-BOURG,soulaire et bourg,Soulaire-et-Bourg,-0.55,47.5833
louvaines,LOUVAINES,louvaines,Louvaines,-0.8,47.7
menitre,LA MENITRE,la menitre,La Ménitré,-0.266667,47.4
grezille,GREZILLE,grezille,Grézillé,-0.35,47.3333
chanteloup-les-bois,CHANTELOUP-LES-BOIS,chanteloup les bois,Chanteloup-les-Bois,-0.683333,47.1
rablay-sur-layon,RABLAY-SUR-LAYON,rablay sur layon,Rablay-sur-Layon,-0.583333,47.2833
saint-sylvain-d-anjou,SAINT-SYLVAIN-D'ANJOU,saint sylvain d anjou,Saint-Sylvain-d'Anjou,-0.466667,47.5167
saint-crespin-sur-moine,SAINT-CRESPIN-SUR-MOINE,saint crespin sur moine,Saint-Crespin-sur-Moine,-1.18333,47.1
saint-florent-le-vieil,SAINT-FLORENT-LE-VIEIL,saint florent le vieil,Saint-Florent-le-Vieil,-1.01667,47.3667
becon-les-granits,BECON-LES-GRANITS,becon les granits,Bécon-les-Granits,-0.8,47.5
lezigne,LEZIGNE,lezigne,Lézigné,-0.283333,47.6333
avrille-49,AVRILLE,avrille,Avrillé,-0.583333,47.5
fougere-49,FOUGERE,fougere,Fougeré,-0.148056,47.6273
louerre,LOUERRE,louerre,Louerre,-0.333333,47.3
brain-sur-longuenee,BRAIN-SUR-LONGUENEE,brain sur longuenee,Brain-sur-Longuenée,-0.766667,47.5833
membrolle-sur-longuenee,LA MEMBROLLE-SUR-LONGUENEE,la membrolle sur longuenee,La Membrolle-sur-Longuenée,-0.673889,47.5612
saint-sigismond-49,SAINT-SIGISMOND,saint sigismond,Saint-Sigismond,-0.942778,47.4537
saint-sulpice-49,SAINT-SULPICE,saint sulpice,Saint-Sulpice,-0.417222,47.4
longeron,LE LONGERON,le longeron,Le Longeron,-1.06667,47.0167
louroux-beconnais,LE LOUROUX-BECONNAIS,le louroux beconnais,Le Louroux-Béconnais,-0.883333,47.5167
barace,BARACE,barace,Baracé,-0.35,47.6333
montsoreau,MONTSOREAU,montsoreau,Montsoreau,0.066667,47.2167
mouliherne,MOULIHERNE,mouliherne,Mouliherne,0.016667,47.4667
cosse-d-anjou,COSSE-D'ANJOU,cosse d anjou,Cossé-d'Anjou,-0.683333,47.1667
bouzille,BOUZILLE,bouzille,Bouzillé,-1.11667,47.3333
saint-saturnin-sur-loire,SAINT-SATURNIN-SUR-LOIRE,saint saturnin sur loire,Saint-Saturnin-sur-Loire,-0.433333,47.4
genneteil,GENNETEIL,genneteil,Genneteil,0.05,47.6
saint-leger-des-bois,SAINT-LEGER-DES-BOIS,saint leger des bois,Saint-Léger-des-Bois,-0.716667,47.4667
noellet,NOELLET,noellet,Noëllet,-1.08333,47.7
seiches-sur-le-loir,SEICHES-SUR-LE-LOIR,seiches sur le loir,Seiches-sur-le-Loir,-0.366667,47.5833
saulge-l-hopital,SAULGE-L'HOPITAL,saulge l hopital,Saulgé-l'Hôpital,-0.366667,47.3
torfou-49,TORFOU,torfou,Torfou,-1.11667,47.0333
hotellerie-de-flee,L'HOTELLERIE-DE-FLEE,l hotellerie de flee,L'Hôtellerie-de-Flée,-0.883333,47.75
seguiniere,LA SEGUINIERE,la seguiniere,La Séguinière,-0.933333,47.0667
parnay-49,PARNAY,parnay,Parnay,0.016667,47.2333
andreze,ANDREZE,andreze,Andrezé,-0.966667,47.1667
deneze-sous-le-lude,DENEZE-SOUS-LE-LUDE,deneze sous le lude,Dénezé-sous-le-Lude,0.133333,47.5333
brion-49,BRION,brion,Brion,-0.15,47.45
saint-georges-sur-layon,SAINT-GEORGES-SUR-LAYON,saint georges sur layon,Saint-Georges-sur-Layon,-0.366667,47.2
chapelle-hullin,LA CHAPELLE-HULLIN,la chapelle hullin,La Chapelle-Hullin,-1.06667,47.7667
vivy,VIVY,vivy,Vivy,-0.066667,47.3333
brain-sur-l-authion,BRAIN-SUR-L'AUTHION,brain sur l authion,Brain-sur-l'Authion,-0.416667,47.45
coron,CORON,coron,Coron,-0.65,47.1333
chemire-sur-sarthe,CHEMIRE-SUR-SARTHE,chemire sur sarthe,Chemiré-sur-Sarthe,-0.433333,47.75
tillieres,TILLIERES,tillieres,Tillières,-1.16667,47.15
blou,BLOU,blou,Blou,-0.033333,47.3667
saint-andre-de-la-marche,SAINT-ANDRE-DE-LA-MARCHE,saint andre de la marche,Saint-André-de-la-Marche,-1,47.1
echemire,ECHEMIRE,echemire,Échemiré,-0.166667,47.55
montfort-49,MONTFORT,montfort,Montfort,-0.216667,47.2
chigne,CHIGNE,chigne,Chigné,0.083333,47.5833
linieres-bouton,LINIERES-BOUTON,linieres bouton,Linières-Bouton,0.083333,47.4667
chaudron-en-mauges,CHAUDRON-EN-MAUGES,chaudron en mauges,Chaudron-en-Mauges,-0.983333,47.2833
saint-melaine-sur-aubance,SAINT-MELAINE-SUR-AUBANCE,saint melaine sur aubance,Saint-Melaine-sur-Aubance,-0.5,47.3667
lion-d-angers,LE LION-D'ANGERS,le lion d angers,Le Lion-d'Angers,-0.716667,47.6333
artannes-sur-thouet,ARTANNES-SUR-THOUET,artannes sur thouet,Artannes-sur-Thouet,-0.083333,47.2
rochefort-sur-loire,ROCHEFORT-SUR-LOIRE,rochefort sur loire,Rochefort-sur-Loire,-0.65,47.35
jaille-yvon,LA JAILLE-YVON,la jaille yvon,La Jaille-Yvon,-0.666667,47.7333
vern-d-anjou,VERN-D'ANJOU,vern d anjou,Vern-d'Anjou,-0.833333,47.6
loire,LOIRE,loire,Loiré,-0.983333,47.6167
vauchretien,VAUCHRETIEN,vauchretien,Vauchrétien,-0.483333,47.3333
grez-neuville,GREZ-NEUVILLE,grez neuville,Grez-Neuville,-0.683333,47.6
marillais,LE MARILLAIS,le marillais,Le Marillais,-1.06667,47.35
segre,SEGRE,segre,Segré,-0.866667,47.6833
courleon,COURLEON,courleon,Courléon,0.15,47.3833
feneu,FENEU,feneu,Feneu,-0.583333,47.5667
montfaucon-montigne,MONTFAUCON-MONTIGNE,montfaucon montigne,Montfaucon-Montigné,-1.11667,47.1
marans-49,MARANS,marans,Marans,-0.85,47.6333
faye-d-anjou,FAYE-D'ANJOU,faye d anjou,Faye-d'Anjou,-0.516667,47.2833
clefs-49,CLEFS,clefs,Clefs,-0.066667,47.6167
sainte-christine-49,SAINTE-CHRISTINE,sainte christine,Sainte-Christine,-0.849444,47.2864
brossay,BROSSAY,brossay,Brossay,-0.211389,47.1642
gennes-49,GENNES,gennes,Gennes,-0.233333,47.3333
tremont-49,TREMONT,tremont,Trémont,-0.45,47.15
possonniere,LA POSSONNIERE,la possonniere,La Possonnière,-0.683333,47.3833
saint-germain-sur-moine,SAINT-GERMAIN-SUR-MOINE,saint germain sur moine,Saint-Germain-sur-Moine,-1.13333,47.1167
saint-mathurin-sur-loire,SAINT-MATHURIN-SUR-LOIRE,saint mathurin sur loire,Saint-Mathurin-sur-Loire,-0.318889,47.4131
saint-jean-de-la-croix,SAINT-JEAN-DE-LA-CROIX,saint jean de la croix,Saint-Jean-de-la-Croix,-0.6,47.4167
deneze-sous-doue,DENEZE-SOUS-DOUE,deneze sous doue,Dénezé-sous-Doué,-0.266667,47.25
pellerine-49,LA PELLERINE,la pellerine,La Pellerine,0.123056,47.4614
tremblay-49,LE TREMBLAY,le tremblay,Le Tremblay,-1.01667,47.6833
corne,CORNE,corne,Corné,-0.35,47.4667
montreuil-bellay,MONTREUIL-BELLAY,montreuil bellay,Montreuil-Bellay,-0.15,47.1333
cantenay-epinard,CANTENAY-EPINARD,cantenay epinard,Cantenay-Épinard,-0.566667,47.5333
antoigne,ANTOIGNE,antoigne,Antoigné,-0.112778,47.0842
ulmes,LES ULMES,les ulmes,Ulmes,-0.183333,47.2167
villeveque,VILLEVEQUE,villeveque,Villevêque,-0.416667,47.55
saint-jean-des-mauvrets,SAINT-JEAN-DES-MAUVRETS,saint jean des mauvrets,Saint-Jean-des-Mauvrets,-0.45,47.4
verrie-49,VERRIE,verrie,Verrie,-0.183333,47.2667
neuille,NEUILLE,neuille,Neuillé,-0.033333,47.35
varennes-sur-loire,VARENNES-SUR-LOIRE,varennes sur loire,Varennes-sur-Loire,0.05,47.2333
martigne-briand,MARTIGNE-BRIAND,martigne briand,Martigné-Briand,-0.416667,47.2333
combree,COMBREE,combree,Combrée,-1.03333,47.7
saint-georges-du-bois-49,SAINT-GEORGES-DU-BOIS,saint georges du bois,Saint-Georges-du-Bois,-0.216667,47.5
chaumont-d-anjou,CHAUMONT-D'ANJOU,chaumont d anjou,Chaumont-d'Anjou,-0.283333,47.5333
lasse-49,LASSE,lasse,Lasse,0.016667,47.5333
saint-martin-d-arce,SAINT-MARTIN-D'ARCE,saint martin d arce,Saint-Martin-d'Arcé,-0.083333,47.5667
varrains,VARRAINS,varrains,Varrains,-0.066667,47.2167
villedieu-la-blouere,VILLEDIEU-LA-BLOUERE,villedieu la blouere,Villedieu-la-Blouère,-1.06667,47.15
breil,BREIL,breil,Breil,0.15,47.4833
saint-remy-en-mauges,SAINT-REMY-EN-MAUGES,saint remy en mauges,Saint-Rémy-en-Mauges,-1.06667,47.2667
notre-dame-d-allencon,NOTRE-DAME-D'ALLENCON,notre dame d allencon,Notre-Dame-d'Allençon,-0.466667,47.3
fontevraud-l-abbaye,FONTEVRAUD-L'ABBAYE,fontevraud l abbaye,Fontevraud-l'Abbaye,0.0497222,47.1823
louresse-rochemenier,LOURESSE-ROCHEMENIER,louresse rochemenier,Louresse-Rochemenier,-0.316667,47.25
tancoigne,TANCOIGNE,tancoigne,Tancoigné,-0.416667,47.1667
chalonnes-sur-loire,CHALONNES-SUR-LOIRE,chalonnes sur loire,Chalonnes-sur-Loire,-0.766667,47.35
montreuil-sur-loir,MONTREUIL-SUR-LOIR,montreuil sur loir,Montreuil-sur-Loir,-0.4,47.6167
courchamps-49,COURCHAMPS,courchamps,Courchamps,-0.166667,47.2
botz-en-mauges,BOTZ-EN-MAUGES,botz en mauges,Botz-en-Mauges,-1,47.3
coutures-49,COUTURES,coutures,Coutures,-0.35,47.3667
sarrigne,SARRIGNE,sarrigne,Sarrigné,-0.383333,47.5
lire,LIRE,lire,Liré,-1.16667,47.35
tierce,TIERCE,tierce,Tiercé,-0.466667,47.6167
brain-sur-allonnes,BRAIN-SUR-ALLONNES,brain sur allonnes,Brain-sur-Allonnes,0.066667,47.3
meon,MEON,meon,Méon,0.116667,47.5
allonnes-49,ALLONNES,allonnes,Allonnes,0.0233333,47.2931
landemont,LANDEMONT,landemont,Landemont,-1.25,47.2667
chambellay,CHAMBELLAY,chambellay,Chambellay,-0.683333,47.6833
salle-et-chapelle-aubry,LA SALLE-ET-CHAPELLE-AUBRY,la salle et chapelle aubry,La Salle-et-Chapelle-Aubry,-0.985833,47.2553
saint-martin-du-bois-49,SAINT-MARTIN-DU-BOIS,saint martin du bois,Saint-Martin-du-Bois,-0.75,47.7
ingrandes-49,INGRANDES,ingrandes,Ingrandes,-0.916667,47.4
huille,HUILLE,huille,Huillé,-0.3,47.65
chaudefonds-sur-layon,CHAUDEFONDS-SUR-LAYON,chaudefonds sur layon,Chaudefonds-sur-Layon,-0.7,47.3333
tessoualle,LA TESSOUALLE,la tessoualle,La Tessoualle,-0.85,47
chenille-change,CHENILLE-CHANGE,chenille change,Chenillé-Changé,-0.666667,47.7
renaudiere,LA RENAUDIERE,la renaudiere,La Renaudière,-1.05,47.1167
ecouflant,ECOUFLANT,ecouflant,Écouflant,-0.533333,47.5333
saint-georges-des-sept-voies,SAINT-GEORGES-DES-SEPT-VOIES,saint georges des sept voies,Saint-Georges-des-Sept-Voies,-0.283333,47.35
saint-quentin-les-beaurepaire,SAINT-QUENTIN-LES-BEAUREPAIRE,saint quentin les beaurepaire,Saint-Quentin-lès-Beaurepaire,-0.107778,47.6273
bouchemaine,BOUCHEMAINE,bouchemaine,Bouchemaine,-0.6,47.4167
saint-martin-du-fouilloux-49,SAINT-MARTIN-DU-FOUILLOUX,saint martin du fouilloux,Saint-Martin-du-Fouilloux,-0.7,47.4333
saint-philbert-du-peuple,SAINT-PHILBERT-DU-PEUPLE,saint philbert du peuple,Saint-Philbert-du-Peuple,-0.05,47.4
andard,ANDARD,andard,Andard,-0.4,47.45
montilliers,MONTILLIERS,montilliers,Montilliers,-0.5,47.1833
saint-lezin,SAINT-LEZIN,saint lezin,Saint-Lézin,-0.766667,47.25
pin-en-mauges,LE PIN-EN-MAUGES,le pin en mauges,Le Pin-en-Mauges,-0.9,47.25
beaulieu-sur-layon,BEAULIEU-SUR-LAYON,beaulieu sur layon,Beaulieu-sur-Layon,-0.583333,47.3167
fuilet,LE FUILET,le fuilet,Le Fuilet,-1.11667,47.2833
chapelle-saint-florent,LA CHAPELLE-SAINT-FLORENT,la chapelle saint florent,La Chapelle-Saint-Florent,-1.05,47.3333
juigne-sur-loire,JUIGNE-SUR-LOIRE,juigne sur loire,Juigné-sur-Loire,-0.483333,47.4
jallais,JALLAIS,jallais,Jallais,-0.866667,47.2
freigne,FREIGNE,freigne,Freigné,-1.1,47.55
guedeniau,LE GUEDENIAU,le guedeniau,Le Guédeniau,-0.05,47.5
ferriere-de-flee,LA FERRIERE-DE-FLEE,la ferriere de flee,La Ferrière-de-Flée,-0.85,47.7333
souzay-champigny,SOUZAY-CHAMPIGNY,souzay champigny,Souzay-Champigny,-0.016667,47.2333
plessis-grammoire,LE PLESSIS-GRAMMOIRE,le plessis grammoire,Le Plessis-Grammoire,-0.433333,47.5
saint-christophe-la-couperie,SAINT-CHRISTOPHE-LA-COUPERIE,saint christophe la couperie,Saint-Christophe-la-Couperie,0.818612,47.2542
brissac-quince,BRISSAC-QUINCE,brissac quince,Brissac-Quincé,-0.448889,47.355
doue-la-fontaine,DOUE-LA-FONTAINE,doue la fontaine,Doué-la-Fontaine,-0.283333,47.2
forges-49,FORGES,forges,Forges,-0.25,47.2167
bohalle,LA BOHALLE,la bohalle,La Bohalle,-0.4,47.4167
saint-augustin-des-bois,SAINT-AUGUSTIN-DES-BOIS,saint augustin des bois,Saint-Augustin-des-Bois,-0.783333,47.4667
ponts-de-ce,LES PONTS-DE-CE,les ponts de ce,Ponts-de-Cé,-0.516667,47.4167
somloire,SOMLOIRE,somloire,Somloire,-0.6,47.0333
charce-saint-ellier-sur-aubance,CHARCE-SAINT-ELLIER-SUR-AUBANCE,charce saint ellier sur aubance,Charcé-Saint-Ellier-sur-Aubance,-0.410278,47.3559
vernoil-le-fourrier,VERNOIL-LE-FOURRIER,vernoil le fourrier,Vernoil-le-Fourrier,0.083333,47.3833
baune,BAUNE,baune,Bauné,-0.316667,47.5
mesnil-en-vallee,LE MESNIL-EN-VALLEE,le mesnil en vallee,Le Mesnil-en-Vallée,-0.933333,47.3667
cornille-les-caves,CORNILLE-LES-CAVES,cornille les caves,Cornillé-les-Caves,-0.3,47.5
thorigne-d-anjou,THORIGNE-D'ANJOU,thorigne d anjou,Thorigné-d'Anjou,-0.666667,47.6333
cuon,CUON,cuon,Cuon,-0.1,47.4833
valanjou,VALANJOU,valanjou,Valanjou,-0.595278,47.2139
longue-jumelles,LONGUE-JUMELLES,longue jumelles,Longué-Jumelles,-0.108056,47.3781
gee,GEE,gee,Gée,-0.233333,47.45
saint-quentin-en-mauges,SAINT-QUENTIN-EN-MAUGES,saint quentin en mauges,Saint-Quentin-en-Mauges,-0.916667,47.2833
begrolles-en-mauges,BEGROLLES-EN-MAUGES,begrolles en mauges,Bégrolles-en-Mauges,-0.933333,47.15
chaussaire,LA CHAUSSAIRE,la chaussaire,La Chaussaire,-1.15,47.2
breille-les-pins,LA BREILLE-LES-PINS,la breille les pins,La Breille-les-Pins,0.083333,47.3333
maulevrier,MAULEVRIER,maulevrier,Maulévrier,-0.75,47.0167
tourlandry,LA TOURLANDRY,la tourlandry,La Tourlandry,-0.7,47.15
sainte-gemmes-d-andigne,SAINTE-GEMMES-D'ANDIGNE,sainte gemmes d andigne,Sainte-Gemmes-d'Andigné,-0.884722,47.6748
vezins,VEZINS,vezins,Vezins,-0.716667,47.1167
denee,DENEE,denee,Denée,-0.6,47.3833
epieds-49,EPIEDS,epieds,Épieds,-0.05,47.15
noyant-la-plaine,NOYANT-LA-PLAINE,noyant la plaine,Noyant-la-Plaine,-0.366667,47.2667
saumur,SAUMUR,saumur,Saumur,-0.083333,47.2667
andigne,ANDIGNE,andigne,Andigné,-0.783333,47.6667
fosse-de-tigne,LA FOSSE-DE-TIGNE,la fosse de tigne,La Fosse-de-Tigné,-0.433333,47.1833
montrevault,MONTREVAULT,montrevault,Montrevault,-1.05,47.2667
saint-christophe-du-bois,SAINT-CHRISTOPHE-DU-BOIS,saint christophe du bois,Saint-Christophe-du-Bois,-0.95,47.0333
querre,QUERRE,querre,Querré,-0.616667,47.6833
rosiers-sur-loire,LES ROSIERS-SUR-LOIRE,les rosiers sur loire,Rosiers-sur-Loire,-0.225278,47.3514
chace,CHACE,chace,Chacé,-0.07179,47.2144
bourg-l-eveque,BOURG-L'EVEQUE,bourg l eveque,Bourg-l'Évêque,-1.01667,47.7333
luigne,LUIGNE,luigne,Luigné,-0.383333,47.2833
bourg-d-ire,LE BOURG-D'IRE,le bourg d ire,Le Bourg-d'Iré,-0.967222,47.6803
mûrs-erigne,MURS-ERIGNE,murs erigne,Mûrs-Erigné,-0.55,47.4
ecuille,ECUILLE,ecuille,Écuillé,-0.566667,47.6167
saint-macaire-en-mauges,SAINT-MACAIRE-EN-MAUGES,saint macaire en mauges,Saint-Macaire-en-Mauges,-1,47.1167
chaze-sur-argos,CHAZE-SUR-ARGOS,chaze sur argos,Chazé-sur-Argos,-0.883333,47.6167
jarze,JARZE,jarze,Jarzé,-0.233333,47.55
saint-pierre-montlimart,SAINT-PIERRE-MONTLIMART,saint pierre montlimart,Saint-Pierre-Montlimart,-1.03333,47.2667
turquant,TURQUANT,turquant,Turquant,0.033333,47.2167
pommeraye-49,LA POMMERAYE,la pommeraye,La Pommeraye,-0.85,47.35
champteusse-sur-baconne,CHAMPTEUSSE-SUR-BACONNE,champteusse sur baconne,Champteussé-sur-Baconne,-0.65,47.6667
villemoisan,VILLEMOISAN,villemoisan,Villemoisan,-0.883333,47.4667
vergonnes,VERGONNES,vergonnes,Vergonnes,-1.08333,47.7333
avire,AVIRE,avire,Aviré,-0.783333,47.7
soeurdres,SOEURDRES,soeurdres,Sœurdres,-0.566667,47.7333
beauficel,BEAUFICEL,beauficel,Beauficel,-0.95,48.7333
mortain,MORTAIN,mortain,Mortain,-0.933333,48.65
sacey,SACEY,sacey,Sacey,-1.45,48.5
vernix,VERNIX,vernix,Vernix,-1.23333,48.7167
champrepus,CHAMPREPUS,champrepus,Champrepus,-1.31667,48.8333
rouffigny,ROUFFIGNY,rouffigny,Rouffigny,-1.25,48.8
azeville,AZEVILLE,azeville,Azeville,-1.31667,49.4667
catz,CATZ,catz,Catz,-1.18333,49.3167
equeurdreville-hainneville,EQUEURDREVILLE-HAINNEVILLE,equeurdreville hainneville,Équeurdreville-Hainneville,0.345279,49.6484
mesnil-rogues,LE MESNIL-ROGUES,le mesnil rogues,Le Mesnil-Rogues,-1.38333,48.8667
hamelin,HAMELIN,hamelin,Hamelin,-1.21667,48.55
sainte-colombe-50,SAINTE-COLOMBE,sainte colombe,Sainte-Colombe,-1.51667,49.4167
croix-avranchin,LA CROIX-AVRANCHIN,la croix avranchin,La Croix-Avranchin,-1.38333,48.55
perron,LE PERRON,le perron,Le Perron,-0.9,49.05
saint-brice-de-landelles,SAINT-BRICE-DE-LANDELLES,saint brice de landelles,Saint-Brice-de-Landelles,-1.15,48.5333
besneville,BESNEVILLE,besneville,Besneville,-1.63333,49.3667
fleury-50,FLEURY,fleury,Fleury,-1.28333,48.85
feuillie-50,LA FEUILLIE,la feuillie,La Feuillie,-1.48333,49.1833
ferrieres-50,FERRIERES,ferrieres,Ferrières,-0.9575,48.5439
saint-joseph-50,SAINT-JOSEPH,saint joseph,Saint-Joseph,-1.53333,49.5333
carnet,CARNET,carnet,Carnet,-1.35,48.5167
saint-martin-de-varreville,SAINT-MARTIN-DE-VARREVILLE,saint martin de varreville,Saint-Martin-de-Varreville,-1.23333,49.4333
teurtheville-bocage,TEURTHEVILLE-BOCAGE,teurtheville bocage,Teurthéville-Bocage,-1.38333,49.5833
aucey-la-plaine,AUCEY-LA-PLAINE,aucey la plaine,Aucey-la-Plaine,-1.48333,48.5333
huberville,HUBERVILLE,huberville,Huberville,-1.41667,49.5167
liesville-sur-douve,LIESVILLE-SUR-DOUVE,liesville sur douve,Liesville-sur-Douve,-1.33333,49.35
berigny,BERIGNY,berigny,Bérigny,-0.933333,49.15
montmartin-sur-mer,MONTMARTIN-SUR-MER,montmartin sur mer,Montmartin-sur-Mer,-1.51667,48.9833
dangy,DANGY,dangy,Dangy,-1.21667,49.05
agon-coutainville,AGON-COUTAINVILLE,agon coutainville,Agon-Coutainville,-1.575,49.0417
senoville,SENOVILLE,senoville,Sénoville,-1.76667,49.4333
glatigny-50,GLATIGNY,glatigny,Glatigny,-1.63333,49.2833
beaucoudray,BEAUCOUDRAY,beaucoudray,Beaucoudray,-1.13333,48.9667
haye-d-ectot,LA HAYE-D'ECTOT,la haye d ectot,La Haye-d'Ectot,-1.73333,49.3833
montbray,MONTBRAY,montbray,Montbray,-1.1,48.8833
tanu,LE TANU,le tanu,Le Tanu,-1.35,48.8167
saint-hilaire-petitville,SAINT-HILAIRE-PETITVILLE,saint hilaire petitville,Saint-Hilaire-Petitville,-1.23333,49.3
saint-patrice-de-claids,SAINT-PATRICE-DE-CLAIDS,saint patrice de claids,Saint-Patrice-de-Claids,-1.43333,49.2333
jobourg,JOBOURG,jobourg,Jobourg,-1.90375,49.6833
hauteville-sur-mer,HAUTEVILLE-SUR-MER,hauteville sur mer,Hauteville-sur-Mer,-1.53333,48.9833
picauville,PICAUVILLE,picauville,Picauville,-1.4,49.3833
saint-martin-de-cenilly,SAINT-MARTIN-DE-CENILLY,saint martin de cenilly,Saint-Martin-de-Cenilly,-1.28333,48.9833
mobecq,MOBECQ,mobecq,Mobecq,-1.51667,49.2667
guilberville,GUILBERVILLE,guilberville,Guilberville,-0.95,48.9833
meauffe,LA MEAUFFE,la meauffe,La Meauffe,-1.11667,49.1833
ouville,OUVILLE,ouville,Ouville,-1.36667,49.0167
saint-martin-d-aubigny,SAINT-MARTIN-D'AUBIGNY,saint martin d aubigny,Saint-Martin-d'Aubigny,-1.35,49.1667
placy-montaigu,PLACY-MONTAIGU,placy montaigu,Placy-Montaigu,-0.9,49.0333
saint-laurent-de-terregatte,SAINT-LAURENT-DE-TERREGATTE,saint laurent de terregatte,Saint-Laurent-de-Terregatte,-1.25,48.5667
amigny,AMIGNY,amigny,Amigny,-1.18333,49.15
milly,MILLY,milly,Milly,-1.01667,48.6
coudeville-sur-mer,COUDEVILLE-SUR-MER,coudeville sur mer,Coudeville-sur-Mer,-1.51667,48.8833
barre-de-semilly,LA BARRE-DE-SEMILLY,la barre de semilly,La Barre-de-Semilly,-1.03333,49.1167
chapelle-cecelin,LA CHAPELLE-CECELIN,la chapelle cecelin,La Chapelle-Cécelin,-1.16667,48.8167
villechien,VILLECHIEN,villechien,Villechien,-0.983333,48.5833
loges-marchis,LES LOGES-MARCHIS,les loges marchis,Loges-Marchis,-1.1,48.55
hiesville,HIESVILLE,hiesville,Hiesville,-1.26667,49.3667
bloutiere,LA BLOUTIERE,la bloutiere,La Bloutière,-1.23333,48.8667
taillepied,TAILLEPIED,taillepied,Taillepied,0.417779,49.3725
moon-sur-elle,MOON-SUR-ELLE,moon sur elle,Moon-sur-Elle,-1.05,49.2
fervaches,FERVACHES,fervaches,Fervaches,-1.08333,49
hambye,HAMBYE,hambye,Hambye,-1.26667,48.95
montaigu-les-bois,MONTAIGU-LES-BOIS,montaigu les bois,Montaigu-les-Bois,-1.28333,48.9
morigny,MORIGNY,morigny,Morigny,-1.06667,48.8833
moitiers-d-allonne,LES MOITIERS-D'ALLONNE,les moitiers d allonne,Moitiers-d'Allonne,-1.78333,49.4
fourneaux-50,FOURNEAUX,fourneaux,Fourneaux,-1.03333,48.9667
anctoville-sur-boscq,ANCTOVILLE-SUR-BOSCQ,anctoville sur boscq,Anctoville-sur-Boscq,0.467779,48.8439
