nom_com,nom_com_m,insee_com,statut,population,insee_arr,insee_dep,insee_reg,code_epci,X_COORD,Y_COORD,latitude,longitude
Cliponville,CLIPONVILLE,76182,Commune simple,277,2,76,28,200010700,530856.753902,6955220.5374,49.668235,0.654452
Lissey,LISSEY,55297,Commune simple,111,3,55,44,200066173,871906.09439,6922248.47162,49.36494,5.348279
Saint-Vincent-sur-Graon,SAINT-VINCENT-SUR-GRAON,85277,Commune simple,1485,3,85,52,200071900,364021.338274,6609770.41493,46.510407,-1.424293
Carbuccia,CARBUCCIA,2A062,Commune simple,393,1,2A,94,242000503,1192168.54371,6121840.27953,42.039953,8.953506
Le Poiré-sur-Vie,LE POIRE-SUR-VIE,85178,Commune simple,8509,2,85,52,200072882,356419.334098,6639819.86231,46.751854,-1.43145
Saint-Branchs,SAINT-BRANCHS,37211,Commune simple,2607,2,37,24,200072650,530392.312971,6682871.94375,47.234733,0.760168
Magnant,MAGNANT,10213,Commune simple,162,3,10,44,200069003,805694.19906,6786268.41965,48.169876,4.422141
Villers-devant-Dun,VILLERS-DEVANT-DUN,55561,Commune simple,52,3,55,44,200066132,853252.791493,6924224.24553,49.395015,5.112647
Fontan,FONTAN,06062,Commune simple,341,2,06,93,240600551,1064167.14144,6335242.19857,44.027668,7.568053
Sabarat,SABARAT,09253,Commune simple,361,3,09,76,200066223,569618.170504,6223371.49411,43.099724,1.387909
Empuré,EMPURE,16127,Commune simple,100,3,16,75,200043016,471765.931901,6551445.9818,46.021154,0.02535
Madière,MADIERE,09177,Commune simple,211,2,09,76,200066231,578703.764864,6224485.18329,43.105791,1.514925
Rosnay,ROSNAY,85193,Commune simple,627,1,85,52,200073260,370533.244698,6612626.04496,46.539026,-1.306759
Saint-Martin-de-Caralp,SAINT-MARTIN-DE-CARALP,09269,Commune simple,357,1,09,76,200067791,580655.831913,6211395.55106,42.98432,1.557314
Brouennes,BROUENNES,55083,Commune simple,150,3,55,44,200066132,863318.386285,6938109.12297,49.52211,5.270301
Ascros,ASCROS,06005,Commune simple,169,2,06,93,200039931,1022376.59597,6321575.87783,43.921205,7.016088
Louppy-sur-Loison,LOUPPY-SUR-LOISON,55306,Commune simple,126,3,55,44,245501259,869567.9393729998,6928972.91874,49.44583,5.353144
Fresnes-en-Tardenois,FRESNES-EN-TARDENOIS,02332,Commune simple,268,1,02,32,200072031,740035.787732,6893813.67319,49.150076,3.556606
Senillé-Saint-Sauveur,SENILLE-SAINT-SAUVEUR,86245,Commune simple,1877,1,86,75,248600413,519622.877574,6635052.65958,46.782836,0.624924
Bourguignons,BOURGUIGNONS,10055,Commune simple,283,3,10,44,200069003,801366.027248,6783234.04945,48.133621,1.116217
Loutehel,LOUTEHEL,35160,Commune simple,258,2,35,53,200043990,320974.089288,6771820.13114,47.936824,-2.078141
Longpré-le-Sec,LONGPRE-LE-SEC,10205,Commune simple,85,1,10,44,200066892,813544.207486,6788576.49422,47.809285,4.530321
Thorigny,THORIGNY,85291,Commune simple,1230,2,85,52,248500589,374991.46551,6621803.82144,49.034425,-0.974401
Leigné-sur-Usseau,LEIGNE-SUR-USSEAU,86127,Commune simple,475,1,86,75,248600413,507924.869928,6649305.66258,46.911776,0.472409
La Villeneuve-au-Chêne,LA VILLENEUVE-AU-CHENE,10423,Commune simple,424,1,10,44,200066892,803219.9943229998,6795145.07214,48.242489,4.391576
Halles-sous-les-Côtes,HALLES-SOUS-LES-COTES,55225,Commune simple,151,3,55,44,200066132,854309.2039909998,6929532.60182,49.449384,5.124384
Autréville-Saint-Lambert,AUTREVILLE-SAINT-LAMBERT,55018,Commune simple,40,3,55,44,200066132,854516.566702,6942504.23519,49.561776,5.127795
Cléry-le-Petit,CLERY-LE-PETIT,55119,Commune simple,186,3,55,44,200066132,857973.7778489998,6920623.82305,49.36715,5.17311
Aincreville,AINCREVILLE,55004,Commune simple,69,3,55,44,200066132,853717.433323,6920958.76587,49.367519,5.11655
Roquebrune-Cap-Martin,ROQUEBRUNE-CAP-MARTIN,06104,Commune simple,12639,2,06,93,240600551,1058886.4528,6306245.02586,43.753387,7.436154
Gabre,GABRE,09127,Commune simple,123,3,09,76,200066223,571286.758755,6219778.46368,43.05755,1.426462
Albon,ALBON,26002,Commune simple,1937,3,26,84,200040491,846113.16451,6461681.91979,45.238585,4.878812
Gincrey,GINCREY,55211,Commune simple,64,3,55,44,245501242,886780.399114,6909781.67639,49.245338,5.573909
Chasnais,CHASNAIS,85058,Commune simple,728,1,85,52,200073260,374810.964253,6602720.78695,46.462392,-1.225949
Sainte-Maure-de-Touraine,SAINTE-MAURE-DE-TOURAINE,37226,Commune simple,4214,1,37,24,200072668,520915.202231,6670995.0238,47.104976,0.609619
Dombras,DOMBRAS,55156,Commune simple,138,3,55,44,200066173,877796.362204,6922966.31535,49.392946,5.458788
Verdilly,VERDILLY,02781,Commune simple,461,1,02,32,200072031,730848.453422,6886131.42149,49.07158,3.426222
Bourg-de-Bigorre,BOURG-DE-BIGORRE,65105,Commune simple,197,2,65,76,200070787,476538.306607,6224680.43568,43.095274,0.260151
Pouru-Saint-Remy,POURU-SAINT-REMY,08343,Commune simple,1163,3,08,44,200041630,850814.012345,6955478.03333,49.686898,5.078873
Pailhès,PAILHES,09224,Commune simple,472,3,09,76,200066223,573476.003744,6223548.0904,43.4329,3.186252
Quincy-Landzécourt,QUINCY-LANDZECOURT,55410,Commune simple,140,3,55,44,245501259,866443.132739,6934806.00999,49.494946,5.296262
Gorniès,GORNIES,34115,Commune simple,127,2,34,76,243400736,750144.007737,6309665.03126,43.889147,3.624084
Pouilly-sur-Meuse,POUILLY-SUR-MEUSE,55408,Commune simple,178,3,55,44,200066132,853236.2853879998,6940014.01028,49.539591,5.113047
Villars-en-Pons,VILLARS-EN-PONS,17469,Commune simple,566,4,17,75,241700632,417210.791774,6506987.48796,45.620602,-0.620205
Rupt-sur-Othain,RUPT-SUR-OTHAIN,55450,Commune simple,44,3,55,44,200066173,880183.961106,6926849.94889,49.418572,5.489924
Châtillon-sur-Cluses,CHATILLON-SUR-CLUSES,74064,Commune simple,1245,2,74,84,200034098,976378.4025490001,6560666.44353,46.081629,6.581936
Mesmont,MESMONT,08288,Commune simple,95,2,08,44,240800862,801127.120237,6947419.93885,49.613759,4.398365
Camplong,CAMPLONG,34049,Commune simple,234,1,34,76,200042646,709039.944633,6287792.2608,43.671857,3.119208
Champ-sur-Barse,CHAMP-SUR-BARSE,10078,Commune simple,27,1,10,44,200066892,804922.2831,6794132.98961,48.237239,4.408001
Wintzenheim-Kochersberg,WINTZENHEIM-KOCHERSBERG,67542,Commune simple,425,4,67,44,200034635,1031883.44434,6849250.87126,48.659445,7.517365
Coussay-les-Bois,COUSSAY-LES-BOIS,86086,Commune simple,1003,1,86,75,248600413,526569.040516,6637271.96706,46.803367,0.743004
Villeperdue,VILLEPERDUE,37278,Commune simple,1030,2,37,24,200072650,521223.377529,6680193.20014,48.13668,1.1748
Chervey,CHERVEY,10097,Commune simple,164,3,10,44,200069003,810830.4808089999,6782621.43221,48.130134,4.489783
Le Tablier,LE TABLIER,85285,Commune simple,746,2,85,52,248500589,368608.536215,6615768.85035,46.574728,-1.33106
La Roche-sur-Yon,LA ROCHE-SUR-YON,85191,Préfecture,54372,2,85,52,248500589,363174.352701,6628023.95167,45.988941,4.717
Linazay,LINAZAY,86134,Commune simple,225,2,86,75,200070035,483352.60596,6566836.07721,46.167564,0.181139
Molesme,MOLESME,21419,Commune simple,265,3,21,27,242101434,803194.7789649998,6761625.50109,47.938401,4.35667
Marlemont,MARLEMONT,08277,Commune simple,140,1,08,44,200041622,799626.716092,6961655.08194,49.750293,4.376492
Carquefou,CARQUEFOU,44026,Commune simple,19805,2,44,52,244400404,362257.25789,6698619.72833,47.281391,-1.507482
Han-devant-Pierrepont,HAN-DEVANT-PIERREPONT,54602,Commune simple,152,1,54,44,200043693,896817.4159659998,6925257.97358,49.396307,5.70841
Signy-l'Abbaye,SIGNY-L'ABBAYE,08419,Commune simple,1363,1,08,44,240800862,801364.915779,6956920.63703,49.699276,4.420537
Ménesqueville,MENESQUEVILLE,27396,Commune simple,465,1,27,28,200070142,584219.193856,6918723.95818,49.361852,1.413549
Aubin,AUBIN,64073,Commune simple,239,3,64,75,200067239,422960.911298,6265619.66779,48.544364,-1.27059
Montesquieu-Avantès,MONTESQUIEU-AVANTES,09204,Commune simple,245,3,09,76,200067940,554540.654032,6216693.38724,43.023129,1.197034
Saint-Avaugourd-des-Landes,SAINT-AVAUGOURD-DES-LANDES,85200,Commune simple,1067,3,85,52,200071900,357010.702478,6611239.73177,46.500683,-1.464261
Rethel,RETHEL,08362,Sous-préfecture,7592,2,08,44,200043156,800236.964011,6935814.97849,49.505684,4.384783
Saint-Sébastien-sur-Loire,SAINT-SEBASTIEN-SUR-LOIRE,44190,Commune simple,26838,2,44,52,244400404,359550.296806,6687783.37862,47.202176,-1.502352
Vence,VENCE,06157,Commune simple,18465,1,06,93,200030195,1030346.5817,6301867.44759,43.731571,7.120954
Pompierre,POMPIERRE,88352,Commune simple,219,2,88,44,200068559,898510.9023629999,6800538.44082,48.25995,5.673262
Montailleur,MONTAILLEUR,73162,Commune simple,679,1,73,84,200068997,954434.480142,6507476.01636,45.610315,6.265597
La Ferrière,LA FERRIERE,85089,Commune simple,5255,2,85,52,248500589,369115.781618,6633716.16737,46.711888,-1.306352
Viellenave-d'Arthez,VIELLENAVE-D'ARTHEZ,64554,Commune simple,205,3,64,75,200039204,418331.386367,6263266.11559,43.413533,-0.486873
Saint-Romain,SAINT-ROMAIN,86242,Commune simple,396,2,86,75,200070035,498120.04328,6573082.83661,46.204396,0.38403
Crouzilles,CROUZILLES,37093,Commune simple,531,1,37,24,200072668,508173.772446,6673164.18895,47.124428,0.457561
Rives de l'Yon,RIVES DE L'YON,85213,Commune simple,4160,2,85,52,248500589,367465.603218,6619333.26885,46.616002,-1.356112
Mareuil-sur-Lay-Dissais,MAREUIL-SUR-LAY-DISSAIS,85135,Commune simple,2813,1,85,52,200073260,376199.495265,6612404.15717,46.536383,-1.226182
Montussaint,MONTUSSAINT,25408,Commune simple,58,1,25,27,200068294,948021.412068,6709120.43137,47.43319,6.292733
Villy-en-Trodes,VILLY-EN-TRODES,10433,Commune simple,246,3,10,44,200069003,803254.21754,6789456.61637,48.186268,4.396979
Alloinay,ALLOINAY,79136,Commune simple,869,2,79,75,200069755,465506.063836,6565928.82271,46.153675,-0.013468
Briel-sur-Barse,BRIEL-SUR-BARSE,10062,Commune simple,206,3,10,44,200069003,800574.352908,6791176.46677,48.207329,4.356032
Coaraze,COARAZE,06043,Commune simple,831,2,06,93,240600593,1045467.55295,6316876.41844,43.868921,7.296923
Aure,AURE,08031,Commune simple,48,4,08,44,240800920,818152.878717,6909759.91857,49.273081,4.633923
Latrecey-Ormoy-sur-Aube,LATRECEY-ORMOY-SUR-AUBE,52274,Commune simple,295,1,52,44,245200597,837459.272252,6766689.83163,47.98486,4.857908
Sorbon,SORBON,08427,Commune simple,196,2,08,44,200043156,799293.329789,6939978.23011,49.539878,4.35346
Pécorade,PECORADE,40220,Commune simple,140,2,40,75,200069649,428857.144282,6289507.78423,43.655341,-0.371152
Lacadée,LACADEE,64296,Commune simple,155,3,64,75,200039204,404456.940142,6276544.86575,43.530621,-0.648851
Dompierre-sur-Yon,DOMPIERRE-SUR-YON,85081,Commune simple,4244,2,85,52,248500589,366400.210397,6638139.38988,46.739758,-1.389167
La Trinité,LA TRINITE,06149,Commune simple,10017,2,06,93,200030195,1049427.89331,6303410.19107,43.738386,7.315221
Tourette-du-Château,TOURETTE-DU-CHATEAU,06145,Commune simple,130,2,06,93,200039931,1032401.1904,6317428.13205,43.882118,7.142829
Colmey,COLMEY,54134,Commune simple,250,1,54,44,200043693,885082.7453639999,6932284.24086,49.45924,5.553989
Chambonchard,CHAMBONCHARD,23046,Commune simple,82,1,23,75,200067544,664601.86307,6562446.81477,46.146104,2.546784
Réhon,REHON,54451,Commune simple,3827,1,54,44,245400262,899782.588266,6936816.77657,49.501957,5.762908
Auvare,AUVARE,06008,Commune simple,31,2,06,93,200039931,1013859.38029,6330881.46791,43.979818,6.900206
Riel-les-Eaux,RIEL-LES-EAUX,21524,Commune simple,94,3,21,27,242101434,825341.198605,6766727.64471,47.969223,4.688943
Manois,MANOIS,52306,Commune simple,451,1,52,44,200069664,876121.136101,6798847.32411,48.277041,5.364702
La Penne,LA PENNE,06093,Commune simple,221,2,06,93,200039931,1016448.76298,6321923.83721,43.924234,6.957319
Cutry,CUTRY,54151,Commune simple,1033,1,54,44,245400262,898436.795667,6934742.3415,49.487179,5.745254
Gelos,GELOS,64237,Commune simple,3543,3,64,75,200067254,426263.232832,6245459.15024,43.255095,-0.380244
Gremilly,GREMILLY,55218,Commune simple,40,3,55,44,200066173,882614.829885,6912037.84483,49.287095,5.541477
Coupray,COUPRAY,52146,Commune simple,146,1,52,44,245200597,844719.8411589998,6765819.39381,47.974226,4.944232
Les Magnils-Reigniers,LES MAGNILS-REIGNIERS,85131,Commune simple,1576,1,85,52,200073260,377049.4952,6604558.51493,46.457915,-1.205139
Festigny,FESTIGNY,51249,Commune simple,399,2,51,44,200066850,756123.368367,6881228.20209,49.054196,3.762449
Amel-sur-l'Étang,AMEL-SUR-L'ETANG,55008,Commune simple,151,3,55,44,200066173,892692.4701829999,6909613.87571,48.11009,1.03149
Le Plessis-Luzarches,LE PLESSIS-LUZARCHES,95493,Commune simple,136,2,95,11,200073013,660271.794717,6888611.92985,49.095186,2.452912
Montigny-sur-Chiers,MONTIGNY-SUR-CHIERS,54378,Commune simple,482,1,54,44,200043693,893430.447166,6933473.29336,49.458771,5.67598
Divatte-sur-Loire,DIVATTE-SUR-LOIRE,44029,Commune simple,6844,2,44,52,200067866,372731.391526,6695773.66391,47.289734,-1.371481
Le Loroux-Bottereau,LE LOROUX-BOTTEREAU,44084,Commune simple,8227,2,44,52,200067866,372412.201345,6690427.79216,47.244314,-1.34595
Castaignos-Souslens,CASTAIGNOS-SOUSLENS,40069,Commune simple,394,1,40,75,244000881,405300.724452,6283303.67915,43.583861,-0.648848
Le Landreau,LE LANDREAU,44079,Commune simple,2995,2,44,52,200067866,374760.664932,6687459.29543,47.205361,-1.303961
Thouaré-sur-Loire,THOUARE-SUR-LOIRE,44204,Commune simple,10025,2,44,52,244400404,365121.140238,6695605.91291,47.271118,-1.447383
Chenonceaux,CHENONCEAUX,37070,Commune simple,351,3,37,24,243700820,554323.849174,6695133.5959,47.325882,1.068875
Wavrechain-sous-Faulx,WAVRECHAIN-SOUS-FAULX,59652,Commune simple,386,6,59,32,200042190,720164.718229,7019293.42383,50.274959,3.285786
Arthez-de-Béarn,ARTHEZ-DE-BEARN,64057,Commune simple,1862,3,64,75,200039204,407048.162167,6269756.12684,43.457185,-0.649352
Saint-Laurent-sur-Othain,SAINT-LAURENT-SUR-OTHAIN,55461,Commune simple,506,3,55,44,200066173,883490.785917,6924667.27892,49.406672,5.53188
Rédange,REDANGE,57565,Commune simple,994,7,57,44,245701404,911394.160386,6936429.29664,49.493496,5.915629
Senon,SENON,55481,Commune simple,336,3,55,44,200066173,890436.595574,6912293.34942,49.27876,5.641226
Vernois-lès-Belvoir,VERNOIS-LES-BELVOIR,25607,Commune simple,60,2,25,27,242504371,974857.318807,6697557.02923,47.327098,6.640981
Foameix-Ornel,FOAMEIX-ORNEL,55191,Commune simple,247,3,55,44,245501242,889906.5559979999,6907474.61701,49.249498,5.618104
Ambrumesnil,AMBRUMESNIL,76004,Commune simple,472,1,76,28,200068534,555019.026937,6975158.62989,49.862859,0.958246
Joué-lès-Tours,JOUE-LES-TOURS,37122,Commune simple,37893,2,37,24,243700754,522864.591881,6695143.53603,47.340571,0.637309
Nouillonpont,NOUILLONPONT,55387,Commune simple,238,3,55,44,200066173,893301.277125,6920814.84141,49.361267,5.641667
Berthenay,BERTHENAY,37025,Commune simple,708,2,37,24,243700754,513114.850413,6698469.87331,47.355558,0.513462
Rouvrois-sur-Othain,ROUVROIS-SUR-OTHAIN,55445,Commune simple,194,3,55,44,200066173,890799.202502,6924029.55413,49.37921,5.628946
Amfreville,AMFREVILLE,14009,Commune simple,1399,3,14,28,200065563,463981.167229,6910469.6984,49.251928,-0.232845
Beauvezer,BEAUVEZER,04025,Commune simple,377,2,04,93,200068625,987741.903771,6344898.68255,44.142016,6.590297
Peille,PEILLE,06091,Commune simple,2376,2,06,93,240600593,1054845.59471,6310761.95477,43.779426,7.400149
Tarsac,TARSAC,32439,Commune simple,168,3,32,76,200035632,449007.212161,6290315.52917,43.668815,-0.113203
Sepmes,SEPMES,37247,Commune simple,630,3,37,24,200071587,524310.278092,6667109.7299,47.093446,0.653802
Loubens,LOUBENS,09173,Commune simple,274,1,09,76,200067791,582145.284445,6217023.88824,43.04499,1.545328
Perrusson,PERRUSSON,37183,Commune simple,1486,3,37,24,200071587,548919.556902,6667756.70252,47.092993,1.020717
Marmont-Pachas,MARMONT-PACHAS,47158,Commune simple,169,1,47,75,200035459,507010.204042,6335609.08025,44.101195,0.585808
Aubvillers,AUBVILLERS,80037,Commune simple,142,3,80,32,200070969,662424.595137,6956751.29043,49.71458,2.480373
Muron,MURON,17253,Commune simple,1344,2,17,75,200041762,401094.342478,6553027.71232,46.008148,-0.865177
Haute-Goulaine,HAUTE-GOULAINE,44071,Commune simple,5764,2,44,52,200067635,366240.967253,6686677.88561,47.198809,-1.427231
Vaudrémont,VAUDREMONT,52506,Commune simple,102,1,52,44,245200597,842070.3943789998,6783067.00623,48.127993,4.907402
Mangiennes,MANGIENNES,55316,Commune simple,395,3,55,44,200066173,883829.339717,6919260.19259,49.356479,5.524039
Cuébris,CUEBRIS,06052,Commune simple,172,2,06,93,200039931,1021613.51135,6318181.31692,43.884296,7.019702
Flamarens,FLAMARENS,32131,Commune simple,150,2,32,76,243200391,522980.348123,6327157.52869,44.017108,0.792703
Lindebeuf,LINDEBEUF,76387,Commune simple,399,3,76,28,200069847,548924.688668,6958741.10055,49.710533,0.908545
Rustroff,RUSTROFF,57604,Commune simple,612,7,57,44,200067486,944825.068193,6932128.47884,49.443622,6.368134
Warcq,WARCQ,55578,Commune simple,196,3,55,44,245501242,892564.1217389998,6902198.38731,49.191745,5.653214
Nœux-lès-Auxi,NŒUX-LES-AUXI,62616,Commune simple,179,1,62,32,200069672,641530.628131,7016122.24896,50.227854,2.10639
Laferté-sur-Aube,LAFERTE-SUR-AUBE,52258,Commune simple,331,1,52,44,245200597,832105.960929,6778561.25447,48.092685,4.779647
Manéhouville,MANEHOUVILLE,76405,Commune simple,226,1,76,28,200068534,560844.504914,6972140.55575,49.835554,1.075583
Basse-Goulaine,BASSE-GOULAINE,44009,Commune simple,9036,2,44,52,244400404,362439.187856,6688624.65591,47.208385,-1.45653
Weyersheim,WEYERSHEIM,67529,Commune simple,3356,2,67,44,246700843,1055152.94518,6857156.9341,48.711303,7.804731
Pars-lès-Chavanges,PARS-LES-CHAVANGES,10279,Commune simple,66,1,10,44,200040137,810995.188965,6825165.84436,48.509839,4.500137
Sauveterre-Saint-Denis,SAUVETERRE-SAINT-DENIS,47293,Commune simple,387,1,47,75,200035459,516016.12363,6341661.31836,44.151291,0.71673
Sainte-Luce-sur-Loire,SAINTE-LUCE-SUR-LOIRE,44172,Commune simple,15360,2,44,52,244400404,361905.230639,6693269.52361,47.258931,-1.472809
Pierrepont,PIERREPONT,54428,Commune simple,870,1,54,44,200043693,896598.619206,6927640.27616,49.418103,5.706817
Saint-Julien-de-Concelles,SAINT-JULIEN-DE-CONCELLES,44169,Commune simple,6917,2,44,52,200067866,366913.336253,6692255.92768,47.221995,-1.432756
Muzeray,MUZERAY,55367,Commune simple,134,3,55,44,200066173,890613.0202499998,6918636.4973,49.338018,5.634421
Mogeville,MOGEVILLE,55339,Commune simple,85,3,55,44,245501242,884971.411372,6907945.25638,49.242082,5.529649
Viviers-sur-Chiers,VIVIERS-SUR-CHIERS,54590,Commune simple,663,1,54,44,200043693,890766.7413389998,6932750.67116,49.462141,5.63642
Saint-Usage,SAINT-USAGE,10364,Commune simple,76,3,10,44,200069003,821685.8470479999,6778939.56579,47.10804,5.259395
Cunfin,CUNFIN,10119,Commune simple,177,3,10,44,200069003,824423.943926,6772890.14254,48.042719,4.668852
Cosnes-et-Romain,COSNES-ET-ROMAIN,54138,Commune simple,2690,1,54,44,245400262,896742.015978,6939647.44435,49.518801,5.718545
Soublecause,SOUBLECAUSE,65432,Commune simple,187,3,65,76,200072106,455433.511495,6275065.37516,43.532762,-0.017234
Téterchen,TETERCHEN,57667,Commune simple,819,3,57,44,200067650,959821.415464,6909273.5764,49.226499,6.568011
Ladevèze-Rivière,LADEVEZE-RIVIERE,32174,Commune simple,214,3,32,76,243200508,464358.414655,6276760.4009,47.02005,1.103212
Beaumarchés,BEAUMARCHES,32036,Commune simple,664,3,32,76,243200508,466290.667675,6280678.77857,43.586162,0.095693
Andelot-Morval,ANDELOT-MORVAL,39010,Commune simple,95,2,39,27,200012060,886386.972805,6594418.98684,46.416819,5.437538
Aveize,AVEIZE,69014,Commune simple,1127,1,69,84,200066587,814842.95842,6509932.42265,45.680662,4.480054
Bernouville,BERNOUVILLE,27059,Commune simple,303,1,27,28,200071843,603507.209203,6910805.28508,49.290086,1.693104
Augignac,AUGIGNAC,24016,Commune simple,814,2,24,75,200071819,520873.073577,6500861.08735,45.580602,0.678817
Pouy-Roquelaure,POUY-ROQUELAURE,32328,Commune simple,122,2,32,76,243200391,501375.255173,6329749.81564,44.056749,0.511245
Aulon,AULON,23011,Commune simple,154,2,23,75,200067510,599255.085288,6555497.87531,46.082947,1.687471
Cons-la-Grandville,CONS-LA-GRANDVILLE,54137,Commune simple,523,1,54,44,245400262,895593.461032,6935335.51037,49.484489,5.701377
Tautavel,TAUTAVEL,66205,Commune simple,866,2,66,76,200027183,677022.489173,6190494.3035,42.816666,2.740965
Larroque-Engalin,LARROQUE-ENGALIN,32195,Commune simple,49,2,32,76,243200391,503124.410954,6324095.34259,42.977508,1.872046
